SERIAL_NUMBER,USE_TIME,FAIL
X1000_20220608_66,2022-08-22 08:36:53,0.0
X1000_20220608_31,2022-06-29 16:28:41,0.0
X1000_20220608_85,2022-09-01 09:52:14,0.0
X1000_20220608_35,2022-09-02 14:45:01,0.0
X1000_20220608_2,2022-07-25 11:00:30,0.0
X1000_20220608_49,2022-07-14 08:14:46,0.0
X1000_20220608_13,2022-07-26 19:14:24,0.0
X1000_20220608_56,2022-08-17 18:19:29,0.0
X1000_20220608_28,2022-07-31 19:13:56,0.0
X1000_20220608_79,2022-08-22 10:55:50,0.0
X1000_20220608_80,2022-08-07 15:09:51,0.0
X1000_20220608_81,2022-07-21 10:46:27,0.0
X1000_20220608_25,2022-08-06 13:57:08,0.0
X1000_20220608_21,2022-07-28 18:51:58,0.0
X1000_20220608_69,2022-09-01 14:09:14,0.0
X1000_20220608_8,2022-07-14 09:10:37,0.0
X1000_20220608_42,2022-08-30 08:47:54,0.0
X1000_20220608_37,2022-07-23 12:43:46,0.0
X1000_20220608_44,2022-07-18 11:34:44,0.0
X1000_20220608_83,2022-08-03 09:37:40,0.0
X1000_20220608_36,2022-08-11 13:58:49,0.0
X1000_20220608_58,2022-07-08 12:42:03,1.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220608_32,2022-09-12 14:03:13,0.0
X1000_20220608_51,2022-07-26 14:01:13,0.0
,,
X1000_20220608_23,2022-09-10 08:08:42,0.0
X1000_20220608_27,2022-08-04 17:15:55,0.0
X1000_20220608_48,2022-08-07 18:37:52,0.0
X1000_20220608_1,2022-09-14 14:21:02,0.0
X1000_20220608_74,2022-08-19 09:50:41,0.0
X1000_20220608_71,2022-08-15 19:10:39,0.0
X1000_20220609_5,2022-08-06 12:31:26,0.0
X1000_20220609_28,2022-07-23 12:02:35,0.0
X1000_20220609_53,2022-08-16 10:56:43,0.0
X1000_20220609_7,2022-07-21 16:57:19,0.0
X1000_20220609_86,2022-07-19 16:17:04,0.0
X1000_20220609_65,2022-07-15 19:44:41,0.0
X1000_20220609_68,2022-07-23 19:01:53,0.0
X1000_20220609_87,2022-08-29 17:42:28,0.0
X1000_20220609_90,2022-08-02 09:00:30,0.0
X1000_20220609_83,2022-09-18 14:18:16,0.0
X1000_20220609_45,2022-08-27 13:33:51,0.0
X1000_20220609_37,2022-07-18 18:45:17,0.0
X1000_20220609_42,,
X1000_20220609_64,2022-08-21 15:03:33,1.0
X1000_20220609_12,2022-07-31 10:48:09,0.0
X1000_20220609_70,2022-07-16 12:01:08,0.0
X1000_20220609_21,2022-08-09 17:30:41,0.0
X1000_20220609_4,2022-07-07 17:09:55,0.0
X1000_20220609_25,2022-07-11 13:48:45,0.0
X1000_20220609_74,2022-08-06 12:25:04,0.0
X1000_20220609_2,2022-08-02 10:44:47,0.0
X1000_20220609_75,2022-09-11 16:45:35,0.0
X1000_20220609_66,2022-08-16 11:32:30,0.0
X1000_20220609_44,2022-08-04 17:37:26,0.0
X1000_20220609_3,2022-09-04 16:43:55,0.0
X1000_20220609_29,2022-08-22 16:37:24,0.0
X1000_20220609_67,2022-07-30 15:00:27,0.0
X1000_20220609_26,2022-08-21 18:37:01,0.0
X1000_20220609_60,2022-08-19 13:31:20,0.0
X1000_20220609_40,2022-08-24 17:18:57,0.0
X1000_20220609_82,2022-07-22 10:24:44,0.0
X1000_20220609_27,2022-08-10 09:06:37,0.0
X1000_20220609_9,2022-08-07 12:57:56,0.0
X1000_20220609_10,2022-08-14 08:23:39,0.0
X1000_20220609_71,2022-07-13 10:27:02,0.0
,,
X1000_20220609_81,2022-08-15 18:24:23,0.0
X1000_20220609_39,2022-07-19 14:12:08,0.0
X1000_20220609_13,2022-08-13 13:40:02,0.0
X1000_20220609_59,2022-07-09 08:41:39,0.0
X1000_20220609_51,2022-08-21 13:03:54,0.0
X1000_20220609_23,2022-08-18 15:14:51,0.0
X1000_20220609_22,2022-08-07 13:57:35,0.0
X1000_20220609_14,2022-07-10 11:27:08,0.0
X1000_20220609_8,2022-08-25 12:57:57,0.0
X1000_20220609_77,2022-07-27 11:00:08,0.0
X1000_20220609_80,2022-07-24 12:02:21,0.0
X1000_20220609_48,2022-07-14 09:05:05,0.0
X1000_20220609_1,2022-07-28 18:51:00,0.0
X1000_20220609_58,2022-07-20 10:34:24,0.0
X1000_20220609_11,2022-08-12 17:02:52,0.0
X1000_20220609_24,2022-09-04 10:52:05,0.0
X1000_20220609_17,2022-07-27 15:32:22,1.0
X1000_20220609_62,2022-07-07 17:25:59,0.0
X1000_20220609_16,2022-08-31 11:46:22,0.0
X1000_20220609_6,2022-08-12 08:18:55,0.0
X1000_20220609_38,2022-07-02 17:50:11,0.0
X1000_20220609_47,2022-07-25 15:44:59,0.0
X1000_20220609_57,2022-08-03 13:02:38,0.0
X1000_20220609_43,2022-08-08 09:12:42,0.0
X1000_20220609_18,2022-07-28 08:02:28,0.0
X1000_20220609_76,2022-08-17 15:30:11,0.0
X1000_20220609_56,2022-07-26 09:41:00,0.0
X1000_20220609_69,2022-07-21 17:59:25,0.0
X1000_20220609_54,2022-08-08 10:38:21,1.0
X1000_20220609_91,2022-08-13 09:08:55,0.0
X1000_20220609_35,2022-08-18 17:20:18,0.0
X1000_20220609_79,2022-08-13 18:49:56,0.0
X1000_20220609_20,2022-08-05 13:00:19,0.0
X1000_20220609_31,2022-07-23 19:48:21,0.0
X1000_20220609_84,2022-08-11 18:08:22,0.0
X1000_20220609_73,2022-08-18 18:29:31,0.0
X1000_20220609_32,2022-07-18 10:35:18,0.0
X1000_20220609_89,2022-07-27 16:03:35,0.0
X1000_20220610_46,,
X1000_20220610_33,2022-08-10 15:09:15,0.0
X1000_20220610_30,2022-07-11 10:41:53,0.0
X1000_20220610_50,2022-07-31 11:04:15,0.0
X1000_20220610_51,2022-09-09 16:31:16,0.0
X1000_20220610_9,2022-08-14 18:36:49,0.0
X1000_20220610_57,2022-08-13 11:58:54,0.0
X1000_20220610_7,2022-09-04 18:07:51,1.0
X1000_20220610_14,2022-07-01 19:37:28,0.0
X1000_20220610_72,2022-08-19 13:31:25,0.0
X1000_20220610_29,2022-09-10 17:17:51,0.0
X1000_20220610_78,2022-08-29 19:36:46,0.0
X1000_20220610_8,2022-07-21 18:21:59,0.0
,,
X1000_20220610_85,,
X1000_20220610_58,2022-07-03 09:13:40,0.0
X1000_20220610_28,2022-07-26 13:44:59,0.0
X1000_20220610_20,2022-07-23 09:57:54,0.0
X1000_20220610_17,2022-09-02 19:38:16,0.0
X1000_20220610_54,2022-08-26 12:17:03,0.0
X1000_20220610_61,2022-08-28 17:13:30,0.0
X1000_20220610_63,2022-07-25 12:08:41,0.0
X1000_20220610_87,2022-08-02 18:53:11,0.0
X1000_20220610_31,2022-08-05 14:15:36,0.0
X1000_20220610_44,2022-08-18 09:42:32,0.0
X1000_20220610_73,2022-08-26 14:35:51,1.0
X1000_20220610_76,2022-09-02 15:11:50,0.0
X1000_20220610_3,2022-08-10 18:36:12,0.0
X1000_20220610_84,2022-07-18 19:17:14,0.0
X1000_20220610_23,2022-08-01 09:52:06,0.0
X1000_20220610_43,2022-09-09 17:18:46,0.0
X1000_20220610_56,2022-08-21 14:31:53,0.0
X1000_20220610_36,2022-08-05 15:38:20,0.0
X1000_20220610_55,2022-08-28 13:08:34,0.0
X1000_20220610_48,2022-08-02 19:02:22,0.0
X1000_20220610_34,2022-08-21 09:19:13,0.0
X1000_20220610_11,2022-07-16 12:34:34,0.0
X1000_20220610_82,2022-08-20 18:31:56,0.0
X1000_20220610_81,2022-08-17 10:03:31,0.0
X1000_20220610_13,2022-07-12 08:50:38,0.0
X1000_20220610_45,2022-08-02 14:48:44,0.0
X1000_20220610_59,2022-08-06 13:15:29,0.0
X1000_20220610_83,2022-08-14 19:30:11,0.0
X1000_20220610_2,2022-07-29 11:32:50,1.0
X1000_20220610_42,2022-07-16 15:03:30,0.0
X1000_20220610_37,2022-09-05 15:03:36,0.0
X1000_20220610_21,2022-09-05 17:11:56,0.0
X1000_20220610_16,2022-08-15 14:59:35,0.0
X1000_20220610_6,2022-08-22 19:26:15,0.0
X1000_20220610_60,2022-07-17 09:34:44,0.0
X1000_20220610_77,2022-08-08 11:29:13,0.0
X1000_20220610_40,2022-08-12 17:29:44,0.0
X1000_20220610_79,2022-08-21 16:56:30,0.0
X1000_20220610_52,2022-08-13 12:23:18,0.0
X1000_20220610_10,2022-08-07 12:31:06,1.0
X1000_20220610_22,2022-08-09 18:40:40,0.0
X1000_20220610_24,2022-07-07 10:27:49,0.0
X1000_20220610_64,2022-07-30 08:44:03,0.0
X1000_20220610_49,2022-09-14 15:49:24,0.0
X1000_20220610_27,2022-07-01 09:39:46,0.0
X1000_20220610_71,2022-08-24 11:37:09,0.0
X1000_20220610_18,2022-07-28 15:55:56,0.0
X1000_20220610_25,2022-08-24 08:09:27,0.0
X1000_20220610_38,2022-08-17 18:34:56,0.0
X1000_20220610_67,2022-08-02 09:40:56,0.0
X1000_20220610_35,2022-08-12 11:34:33,0.0
X1000_20220610_86,2022-08-17 09:52:01,0.0
X1000_20220610_32,2022-08-02 08:08:07,0.0
X1000_20220610_68,2022-09-04 13:20:11,0.0
X1000_20220610_66,2022-07-05 08:22:35,0.0
X1000_20220610_19,2022-08-03 11:10:38,0.0
X1000_20220610_47,2022-08-29 08:43:23,0.0
X1000_20220610_12,2022-08-02 18:51:16,0.0
X1000_20220611_28,2022-08-15 10:09:52,0.0
X1000_20220611_67,2022-08-01 18:11:11,0.0
X1000_20220611_68,2022-09-09 09:11:29,0.0
X1000_20220611_77,2022-07-29 08:38:26,0.0
X1000_20220611_76,2022-08-06 11:03:41,0.0
X1000_20220611_4,2022-07-22 08:45:43,0.0
X1000_20220611_85,2022-09-02 11:43:35,0.0
X1000_20220611_9,2022-08-26 11:33:23,0.0
X1000_20220611_92,2022-08-09 19:15:49,0.0
,,
X1000_20220611_36,2022-07-22 09:18:10,0.0
X1000_20220611_87,2022-08-14 15:02:43,0.0
X1000_20220611_75,2022-09-07 17:41:41,0.0
X1000_20220611_43,2022-07-16 13:34:49,0.0
X1000_20220611_62,2022-07-04 18:36:43,0.0
X1000_20220611_38,2022-07-02 10:48:59,0.0
X1000_20220611_16,2022-08-17 09:20:52,0.0
X1000_20220611_30,2022-08-21 14:37:22,0.0
X1000_20220611_47,2022-08-26 19:27:31,0.0
X1000_20220611_65,2022-08-29 15:15:26,0.0
X1000_20220611_24,2022-08-18 12:03:51,0.0
X1000_20220611_60,2022-07-02 14:20:04,0.0
X1000_20220611_10,2022-07-25 16:51:59,0.0
X1000_20220611_52,2022-08-09 11:15:00,0.0
X1000_20220611_86,2022-09-06 11:16:38,0.0
X1000_20220611_46,2022-08-10 11:13:21,0.0
X1000_20220611_29,2022-07-20 10:33:18,0.0
X1000_20220611_48,2022-07-04 12:05:40,0.0
X1000_20220611_11,2022-08-01 17:16:44,0.0
X1000_20220611_21,2022-07-29 14:08:17,0.0
X1000_20220611_17,2022-09-10 16:38:10,0.0
X1000_20220611_2,2022-07-13 14:28:10,0.0
X1000_20220611_37,2022-08-12 14:23:27,0.0
X1000_20220611_18,2022-07-22 19:12:56,1.0
X1000_20220611_27,2022-07-20 17:45:20,0.0
X1000_20220611_73,2022-08-10 16:28:42,0.0
,,
X1000_20220611_53,2022-07-14 19:22:14,0.0
X1000_20220611_39,,
0000000000000000,2000-01-01 12:00:00,1.0
,,
X1000_20220611_31,2022-08-18 08:31:58,0.0
X1000_20220611_80,2022-08-13 16:49:16,1.0
X1000_20220611_32,2022-08-27 15:38:15,0.0
X1000_20220611_35,2022-07-18 08:32:16,0.0
,,
X1000_20220611_44,2022-09-10 11:25:29,0.0
X1000_20220611_13,2022-07-06 14:14:38,0.0
X1000_20220611_72,2022-07-10 18:52:11,0.0
X1000_20220611_6,2022-08-07 19:56:40,0.0
,,
X1000_20220611_34,2022-09-17 17:42:44,0.0
X1000_20220611_64,2022-07-24 19:44:09,0.0
X1000_20220611_42,2022-07-30 19:42:57,0.0
X1000_20220611_84,2022-08-12 14:05:59,0.0
X1000_20220611_33,2022-08-05 18:48:15,0.0
X1000_20220611_81,2022-07-14 10:57:53,0.0
X1000_20220611_74,2022-08-23 15:50:56,0.0
X1000_20220611_40,2022-07-21 08:00:49,0.0
X1000_20220611_5,2022-08-30 08:13:05,0.0
X1000_20220611_91,2022-08-14 12:37:05,0.0
X1000_20220611_19,2022-07-25 09:40:40,0.0
X1000_20220611_89,2022-08-23 08:59:35,0.0
X1000_20220611_55,2022-07-14 08:23:53,0.0
X1000_20220611_23,2022-09-18 18:52:32,0.0
X1000_20220611_57,2022-08-12 18:56:04,0.0
X1000_20220611_66,2022-08-07 16:48:14,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220611_7,2022-07-23 15:03:52,0.0
X1000_20220611_63,2022-07-26 08:55:10,0.0
X1000_20220611_25,2022-08-27 14:23:41,1.0
X1000_20220611_1,,
X1000_20220611_8,2022-08-06 13:39:35,0.0
X1000_20220611_51,2022-08-18 15:26:13,0.0
X1000_20220611_54,2022-07-26 19:12:21,0.0
X1000_20220612_11,2022-07-23 14:11:55,0.0
X1000_20220612_8,2022-09-01 08:42:04,0.0
X1000_20220612_62,2022-07-03 10:06:09,0.0
X1000_20220612_2,2022-08-10 08:16:14,0.0
X1000_20220612_17,2022-07-25 15:32:38,0.0
X1000_20220612_14,2022-08-26 10:50:33,0.0
X1000_20220612_48,2022-08-08 11:06:27,0.0
X1000_20220612_75,2022-09-22 13:16:18,0.0
X1000_20220612_19,2022-08-25 09:11:28,0.0
X1000_20220612_46,2022-07-26 19:43:30,0.0
X1000_20220612_13,2022-08-23 18:55:50,0.0
X1000_20220612_64,2022-07-30 17:39:10,1.0
X1000_20220612_72,2022-08-26 17:40:58,0.0
X1000_20220612_36,2022-09-09 08:03:03,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220612_15,2022-08-15 09:25:48,0.0
X1000_20220612_5,2022-07-16 10:56:12,1.0
X1000_20220612_76,2022-08-19 17:45:20,0.0
X1000_20220612_63,2022-09-25 14:51:26,0.0
X1000_20220612_86,2022-07-05 09:14:43,0.0
X1000_20220612_12,2022-07-23 16:20:48,0.0
X1000_20220612_80,2022-08-03 17:49:57,0.0
X1000_20220612_91,2022-08-13 15:52:12,0.0
X1000_20220612_30,2022-07-16 19:20:29,0.0
X1000_20220612_25,2022-08-18 11:00:58,0.0
X1000_20220612_26,,
X1000_20220612_3,2022-07-25 09:49:30,0.0
X1000_20220612_58,2022-07-18 11:14:48,0.0
X1000_20220612_34,2022-09-06 18:34:47,0.0
X1000_20220612_83,2022-07-03 18:34:42,0.0
X1000_20220612_71,2022-08-01 18:04:21,0.0
X1000_20220612_79,2022-07-26 14:56:50,0.0
X1000_20220612_37,2022-08-13 17:51:47,0.0
X1000_20220612_89,2022-09-05 17:51:13,0.0
X1000_20220612_40,2022-08-09 18:31:57,0.0
X1000_20220612_65,2022-08-23 10:00:00,0.0
X1000_20220612_10,2022-08-18 08:11:42,0.0
X1000_20220612_50,2022-07-08 10:25:01,0.0
X1000_20220612_24,2022-08-09 17:42:41,0.0
X1000_20220612_39,2022-08-20 12:58:55,0.0
X1000_20220612_59,2022-08-03 19:08:12,0.0
X1000_20220612_70,2022-07-24 15:37:33,0.0
X1000_20220612_88,2022-08-16 14:20:03,0.0
X1000_20220612_55,2022-07-21 11:53:48,0.0
X1000_20220612_49,2022-08-09 15:35:09,0.0
X1000_20220612_85,2022-07-27 09:11:13,0.0
X1000_20220612_43,2022-09-04 18:52:56,0.0
X1000_20220612_51,2022-09-30 08:44:34,0.0
X1000_20220612_18,2022-07-08 17:16:21,0.0
X1000_20220612_67,2022-08-19 19:38:47,1.0
X1000_20220612_73,2022-07-16 18:37:10,0.0
X1000_20220612_52,2022-09-08 15:22:43,1.0
X1000_20220612_54,2022-09-25 15:55:23,0.0
X1000_20220612_74,2022-08-15 14:12:34,0.0
X1000_20220612_29,2022-08-04 08:15:21,0.0
X1000_20220612_33,2022-07-26 17:44:30,0.0
X1000_20220612_60,2022-08-13 15:12:34,0.0
X1000_20220612_66,,
X1000_20220612_28,2022-07-12 18:58:02,0.0
X1000_20220612_77,2022-07-27 09:26:50,0.0
X1000_20220612_87,2022-08-31 17:40:03,0.0
X1000_20220612_35,2022-09-04 14:38:56,0.0
X1000_20220612_57,2022-08-14 10:20:01,0.0
X1000_20220612_56,2022-08-12 15:56:31,0.0
X1000_20220612_82,2022-07-21 16:10:52,0.0
X1000_20220612_7,2022-08-19 18:31:17,0.0
,,
X1000_20220612_45,2022-08-06 08:41:45,0.0
X1000_20220612_6,2022-08-06 18:45:37,0.0
X1000_20220612_27,2022-07-13 12:18:18,0.0
X1000_20220612_20,2022-08-01 17:54:37,0.0
X1000_20220612_31,2022-08-01 17:00:05,0.0
X1000_20220613_42,2022-08-15 11:14:27,0.0
X1000_20220613_50,2022-08-19 15:49:13,0.0
X1000_20220613_64,2022-08-17 09:09:57,0.0
X1000_20220613_61,2022-08-23 18:07:30,0.0
X1000_20220613_46,2022-09-05 11:24:52,0.0
X1000_20220613_16,2022-08-10 16:55:51,0.0
X1000_20220613_65,2022-07-21 13:03:49,0.0
X1000_20220613_76,2022-08-23 19:00:47,0.0
X1000_20220613_85,2022-08-25 14:05:26,0.0
X1000_20220613_60,2022-07-20 19:38:00,0.0
X1000_20220613_12,2022-08-17 10:02:36,0.0
X1000_20220613_32,2022-08-11 19:24:45,0.0
X1000_20220613_55,2022-08-14 10:04:39,0.0
X1000_20220613_53,2022-07-13 10:04:48,0.0
X1000_20220613_81,2022-08-16 11:33:40,0.0
X1000_20220613_1,2022-07-11 16:59:25,0.0
X1000_20220613_6,2022-07-05 14:16:41,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220613_14,2022-08-29 18:39:08,0.0
X1000_20220613_82,2022-07-31 16:11:55,0.0
X1000_20220613_70,2022-07-10 16:08:44,0.0
X1000_20220613_45,2022-07-05 12:03:46,0.0
X1000_20220613_17,2022-07-26 18:32:47,0.0
X1000_20220613_27,2022-08-17 12:36:38,0.0
X1000_20220613_68,2022-08-12 08:13:19,0.0
X1000_20220613_31,2022-10-08 11:59:43,0.0
X1000_20220613_63,2022-07-06 11:08:57,0.0
X1000_20220613_69,2022-08-21 17:05:05,0.0
X1000_20220613_10,2022-07-16 19:11:25,0.0
X1000_20220613_29,2022-07-04 19:53:53,0.0
X1000_20220613_83,2022-08-26 11:09:52,0.0
X1000_20220613_59,2022-07-30 08:00:50,0.0
X1000_20220613_74,2022-07-12 08:12:45,0.0
X1000_20220613_11,2022-08-06 17:45:03,0.0
,,
X1000_20220613_13,2022-08-25 08:24:07,0.0
X1000_20220613_22,2022-08-15 18:12:23,0.0
X1000_20220613_51,2022-08-22 09:04:05,0.0
X1000_20220613_52,2022-08-09 13:52:53,0.0
X1000_20220613_49,2022-07-26 17:34:35,0.0
X1000_20220613_62,2022-08-17 19:42:39,0.0
X1000_20220613_15,2022-08-12 11:00:18,0.0
X1000_20220613_4,2022-08-20 09:34:47,0.0
X1000_20220613_25,2022-07-18 19:22:28,0.0
X1000_20220613_24,2022-08-03 18:11:55,0.0
X1000_20220613_57,2022-07-31 12:54:04,0.0
X1000_20220613_48,2022-07-24 15:08:44,0.0
X1000_20220613_18,2022-08-01 11:10:04,0.0
X1000_20220613_26,2022-07-25 12:15:33,0.0
X1000_20220613_40,2022-07-05 10:52:29,0.0
X1000_20220613_28,2022-07-21 10:38:15,0.0
X1000_20220613_23,2022-08-11 12:26:41,0.0
X1000_20220613_34,2022-08-28 10:04:54,0.0
X1000_20220613_75,2022-09-02 11:15:02,0.0
X1000_20220613_35,2022-08-21 16:01:26,0.0
X1000_20220613_47,2022-08-11 19:43:45,0.0
X1000_20220613_38,2022-08-12 16:02:00,0.0
X1000_20220613_79,2022-07-17 18:07:48,0.0
X1000_20220613_78,2022-08-12 19:04:10,0.0
X1000_20220613_72,2022-07-20 19:52:25,0.0
X1000_20220613_84,2022-08-01 11:52:01,1.0
X1000_20220613_30,2022-07-24 10:45:31,0.0
X1000_20220613_39,2022-07-29 11:14:31,0.0
X1000_20220613_8,2022-09-06 08:05:52,0.0
X1000_20220613_56,2022-09-03 16:59:28,0.0
X1000_20220613_2,2022-09-04 12:14:34,0.0
X1000_20220613_77,2022-08-29 17:13:56,0.0
X1000_20220614_70,2022-08-13 12:28:39,0.0
X1000_20220614_40,2022-09-26 08:34:01,0.0
X1000_20220614_54,2022-07-13 16:16:50,0.0
X1000_20220614_30,2022-08-24 13:42:26,0.0
X1000_20220614_15,2022-08-10 09:36:08,0.0
X1000_20220614_59,2022-07-31 15:56:32,0.0
X1000_20220614_4,2022-08-16 09:03:00,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220614_34,2022-08-09 14:05:37,0.0
X1000_20220614_16,2022-08-17 16:35:53,0.0
X1000_20220614_62,2022-09-06 09:52:04,0.0
X1000_20220614_7,2022-07-05 08:30:46,0.0
X1000_20220614_76,2022-08-21 10:48:20,0.0
X1000_20220614_89,2022-08-26 19:56:09,0.0
X1000_20220614_35,2022-08-27 12:01:17,0.0
X1000_20220614_68,2022-08-05 09:40:48,0.0
X1000_20220614_48,2022-07-05 16:44:00,0.0
X1000_20220614_14,2022-07-10 12:16:03,0.0
X1000_20220614_74,2022-08-06 13:43:37,0.0
X1000_20220614_33,2022-07-09 08:37:09,0.0
X1000_20220614_41,2022-10-24 10:21:33,0.0
X1000_20220614_20,2022-07-29 13:44:15,0.0
X1000_20220614_73,2022-07-13 17:48:18,0.0
X1000_20220614_18,2022-09-01 18:25:33,0.0
X1000_20220614_87,2022-09-01 17:08:30,0.0
X1000_20220614_11,2022-07-16 19:23:02,0.0
X1000_20220614_2,2022-08-31 13:36:22,1.0
X1000_20220614_60,2022-07-22 16:22:02,0.0
X1000_20220614_38,2022-08-17 18:41:36,0.0
X1000_20220614_29,2022-07-05 16:10:06,0.0
X1000_20220614_86,2022-08-10 09:11:19,0.0
X1000_20220614_56,2022-08-13 12:56:58,0.0
X1000_20220614_78,2022-08-13 15:49:12,0.0
X1000_20220614_13,2022-08-02 13:09:07,0.0
X1000_20220614_23,2022-08-13 08:44:28,0.0
X1000_20220614_71,2022-07-24 09:21:02,0.0
X1000_20220614_24,2022-08-20 08:08:42,0.0
X1000_20220614_8,2022-07-05 17:38:11,0.0
X1000_20220614_65,2022-08-08 08:19:35,0.0
X1000_20220614_55,2022-07-27 11:13:37,0.0
X1000_20220614_69,2022-08-10 19:59:49,0.0
X1000_20220614_45,2022-08-27 14:25:56,0.0
,,
X1000_20220614_39,2022-08-14 12:16:08,0.0
X1000_20220614_12,2022-09-01 14:49:13,0.0
X1000_20220614_52,2022-08-20 19:35:42,0.0
X1000_20220614_46,2022-09-05 09:27:55,0.0
X1000_20220614_49,2022-08-17 16:53:09,0.0
X1000_20220614_36,2022-07-31 12:17:14,0.0
X1000_20220614_37,2022-07-31 11:24:33,0.0
X1000_20220614_58,2022-08-04 18:36:08,0.0
X1000_20220614_31,2022-09-06 13:19:26,0.0
X1000_20220614_32,2022-08-07 18:16:28,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220614_72,2022-08-24 17:35:24,0.0
X1000_20220614_47,2022-09-04 19:38:21,0.0
X1000_20220614_66,2022-08-13 09:52:57,0.0
X1000_20220614_88,2022-08-13 09:22:04,0.0
X1000_20220614_67,2022-08-05 14:21:48,0.0
X1000_20220614_53,2022-08-03 09:49:59,0.0
X1000_20220614_28,2022-07-05 18:28:12,0.0
X1000_20220614_90,2022-08-13 13:54:13,0.0
X1000_20220614_19,2022-08-23 10:53:28,0.0
X1000_20220614_17,2022-08-14 17:37:50,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220614_77,2022-08-22 19:22:26,0.0
X1000_20220614_1,2022-08-06 18:08:06,0.0
X1000_20220614_3,2022-08-14 12:31:32,0.0
X1000_20220614_80,2022-07-28 18:47:41,0.0
X1000_20220614_5,2022-07-05 11:21:07,0.0
X1000_20220614_82,2022-07-22 12:09:42,0.0
X1000_20220614_61,2022-08-05 15:21:19,0.0
X1000_20220614_79,2022-08-05 10:36:08,0.0
X1000_20220614_81,2022-07-24 13:44:02,0.0
X1000_20220614_26,2022-07-24 11:29:48,0.0
X1000_20220615_6,2022-08-27 17:30:14,0.0
X1000_20220615_19,2022-07-21 11:53:37,0.0
X1000_20220615_72,2022-08-14 16:39:22,1.0
X1000_20220615_31,2022-08-15 13:49:13,0.0
X1000_20220615_58,2022-08-06 16:13:04,0.0
X1000_20220615_34,2022-08-07 18:32:15,0.0
X1000_20220615_1,2022-09-03 14:54:05,0.0
X1000_20220615_20,2022-08-02 13:05:49,0.0
X1000_20220615_30,2022-08-31 08:28:28,0.0
X1000_20220615_76,2022-08-15 18:44:48,0.0
X1000_20220615_74,2022-08-06 12:33:10,0.0
X1000_20220615_27,2022-08-09 17:03:05,1.0
X1000_20220615_9,2022-08-23 13:48:17,0.0
X1000_20220615_23,2022-07-21 14:50:44,0.0
X1000_20220615_81,2022-08-16 12:29:40,0.0
X1000_20220615_54,2022-08-14 17:19:46,0.0
X1000_20220615_44,2022-07-30 12:13:37,0.0
X1000_20220615_73,2022-08-16 08:55:56,0.0
X1000_20220615_53,2022-08-12 18:55:52,0.0
X1000_20220615_17,2022-08-19 12:04:42,0.0
X1000_20220615_37,2022-08-10 09:31:42,0.0
X1000_20220615_63,2022-08-24 19:31:27,0.0
X1000_20220615_60,2022-07-28 12:37:16,0.0
X1000_20220615_57,2022-07-06 13:41:26,0.0
X1000_20220615_25,2022-08-22 11:45:18,0.0
X1000_20220615_66,2022-08-27 13:54:20,0.0
X1000_20220615_7,2022-08-30 09:11:37,0.0
X1000_20220615_10,2022-08-07 09:59:56,0.0
X1000_20220615_4,2022-07-24 15:48:42,0.0
X1000_20220615_33,2022-08-01 14:48:41,0.0
X1000_20220615_45,2022-08-16 17:49:32,0.0
X1000_20220615_48,2022-07-29 16:36:26,0.0
X1000_20220615_65,2022-08-10 16:37:38,0.0
X1000_20220615_86,2022-08-30 18:28:15,0.0
X1000_20220615_77,2022-07-25 12:18:39,0.0
X1000_20220615_26,2022-08-17 12:41:46,0.0
X1000_20220615_12,2022-09-05 08:09:10,0.0
X1000_20220615_70,2022-08-13 12:11:59,0.0
X1000_20220615_29,2022-08-18 14:17:57,0.0
X1000_20220615_46,2022-09-06 13:50:30,0.0
X1000_20220615_14,2022-08-16 12:23:52,0.0
X1000_20220615_50,2022-07-31 16:38:06,0.0
X1000_20220615_71,2022-08-10 13:38:46,0.0
X1000_20220615_82,2022-08-11 17:47:51,0.0
X1000_20220615_83,2022-08-13 17:10:48,0.0
X1000_20220615_64,2022-08-24 11:48:09,0.0
X1000_20220615_80,2022-07-10 16:24:06,0.0
,,
X1000_20220615_52,2022-09-09 19:52:52,0.0
X1000_20220615_61,2022-08-08 10:27:13,0.0
X1000_20220615_18,2022-07-26 10:25:46,0.0
X1000_20220615_5,2022-09-07 08:01:22,0.0
X1000_20220615_3,2022-08-26 18:27:33,0.0
X1000_20220615_38,2022-07-26 14:38:39,0.0
X1000_20220615_51,2022-07-29 18:33:47,1.0
X1000_20220615_40,2022-08-02 15:20:43,0.0
X1000_20220615_69,2022-09-06 19:32:57,0.0
X1000_20220615_62,2022-09-01 19:28:30,0.0
X1000_20220615_42,2022-08-16 19:16:03,0.0
X1000_20220615_28,2022-08-11 18:47:07,0.0
X1000_20220615_2,2022-07-18 08:21:05,0.0
X1000_20220615_67,2022-08-17 09:07:02,0.0
,,
X1000_20220615_13,2022-07-28 09:25:50,0.0
X1000_20220615_84,2022-08-05 18:33:12,0.0
